Cedar Creek Ecosystem Science Reserve Dataset: ple244
Cedar Creek Ecosystem Science Reserve
2660 Fawn Lake Dr. NE
Bethel, MN 55005
Office:  763-434-5131
Fax:  763-434-7361
_________________________________________________________________________
USER AGREEMENT:  As a condition for access to data provided by researchers of the Cedar Creek LTER, I agree to abide by the following code of ethics.
A. I agree to notify the Cedar Creek LTER scientists who gathered data if I would like to use those data in any publication. I acknowledge that these data were gathered by Cedar Creek scientists because they had already perceived the importance of these data for a variety of scientific and societal issues. I will provide them with formal recognition that, at their discretion, may include co-authorship or acknowledgements on publications.
B. I realize that the researchers who gathered these data may be using them for scientific analyses, papers or publications that are currently planned or in preparation, and that such activities have precedence over any that I might wish to prepare. In this case, my preparation of any work may be delayed, at the option of the Cedar Creek researchers involved, until their work is completed.
C. Because it may be possible to misinterpret a data set if it is taken out of context, I will seek the assistance and opinion of those Cedar Creek researchers involved in the design of a study and the collection of the data as I analyze the data. Moreover, I realize that this computer data set is not complete, and it may contain errors. The complete data set includes extensive written documentation, which should be referenced to reduce the chance of errors in data and errors of interpretation.
_________________________________________________________________________
The purpose of this experiment is to determine the influences of natural enemies, including plant pathogenic fungi and insect pests, influence plant community composition, productivity, and diversity over time. The experiment is being conducted in a subset of plots within the Big Biodiversity field, including monoculture, 2-species, 4-species, 8-species, 16-species, and 32-species plots. There are 5 different treatments: foliar fungicide, soil drench fungicide, foliar insecticide, the combination of all pesticides, and nontreated control. The pesticides are applied repeatedly throughout the growing season. Within the plots, community productivity, species composition, percent cover, and pest damage are being quantified over time.
_________________________________________________________________________
METHODS AND PROTOCOLS FOLLOW DATA
Experiment Investigators:
Kinkel, Linda 
Borer, Elizabeth 
Seabloom, Eric 
 
ATTRIBUTES:
Field 1 | Name: Year | Definition: Year 
Field 2 | Name: Date | Definition: Date 
Field 3 | Name: Plot | Definition: Plot Identifier 
Field 4 | Name: Treatment | Definition: Treatment Type 
Field 5 | Name: Species | Definition: Species 
Field 6 | Name: Mass g/m^2 | Definition: Mass g/m^2 | Unit: gramsPerMeterSquared 
Data:
Year	Date	Plot	Treatment	Species	Mass g/m^2)
2010	8/23/2010	7	Insecticide	Amorpha canescens	0.4
2010	8/23/2010	7	AllPesticides	Bouteloua gracilis	17.2
2010	8/23/2010	7	Insecticide	Bouteloua gracilis	17.2
2010	8/23/2010	7	AllPesticides	Koeleria cristata	31.1
2010	8/23/2010	7	Insecticide	Koeleria cristata	31.1
2010	8/23/2010	7	AllPesticides	Lespedeza capitata	25.4
2010	8/23/2010	7	Insecticide	Lespedeza capitata	25.4
2010	8/23/2010	7	AllPesticides	Liatris aspera	87
2010	8/23/2010	7	Insecticide	Liatris aspera	87
2010	8/23/2010	7	AllPesticides	Lupinus perennis	18.6
2010	8/23/2010	7	Insecticide	Lupinus perennis	18.6
2010	8/23/2010	7	AllPesticides	Petalostemum purpureum	13.8
2010	8/23/2010	7	Insecticide	Petalostemum purpureum	13.8
2010	8/23/2010	7	AllPesticides	Petalostemum villosum	6
2010	8/23/2010	7	Insecticide	Petalostemum villosum	6
2010	8/23/2010	7	AllPesticides	Poa pratensis	0.7
2010	8/23/2010	7	Insecticide	Poa pratensis	0.7
2010	8/23/2010	7	AllPesticides	Schizachyrium scoparium	91.1
2010	8/23/2010	7	Insecticide	Schizachyrium scoparium	91.1
2010	8/23/2010	7	AllPesticides	Solidago rigida	8
2010	8/23/2010	7	Insecticide	Solidago rigida	8
2010	8/23/2010	7	AllPesticides	Stipa spartea	7.3
2010	8/23/2010	7	Insecticide	Stipa spartea	7.3
2010	8/23/2010	8	AllPesticides	Amorpha canescens	1
2010	8/23/2010	8	Control	Amorpha canescens	1
2010	8/23/2010	8	AllPesticides	Andropogon gerardi	10.9
2010	8/23/2010	8	Control	Andropogon gerardi	10.9
2010	8/23/2010	8	AllPesticides	Bouteloua gracilis	12.4
2010	8/23/2010	8	Control	Bouteloua gracilis	12.4
2010	8/23/2010	8	AllPesticides	Koeleria cristata	17.9
2010	8/23/2010	8	Control	Koeleria cristata	17.9
2010	8/23/2010	8	AllPesticides	Lespedeza capitata	18.3
2010	8/23/2010	8	Control	Lespedeza capitata	18.3
2010	8/23/2010	8	AllPesticides	Lupinus perennis	43.2
2010	8/23/2010	8	Control	Lupinus perennis	43.2
2010	8/23/2010	8	AllPesticides	Petalostemum purpureum	21.4
2010	8/23/2010	8	Control	Petalostemum purpureum	21.4
2010	8/23/2010	8	AllPesticides	Poa pratensis	3.1
2010	8/23/2010	8	Control	Poa pratensis	3.1
2010	8/23/2010	8	AllPesticides	Schizachyrium scoparium	78.1
2010	8/23/2010	8	Control	Schizachyrium scoparium	78.1
2010	8/23/2010	8	AllPesticides	Solidago nemoralis	24.4
2010	8/23/2010	8	Control	Solidago nemoralis	24.4
2010	8/23/2010	9	Control	Andropogon gerardi	5.6
2010	8/23/2010	9	Insecticide	Andropogon gerardi	5.6
2010	8/23/2010	9	Control	Bouteloua curtipendula	19.8
2010	8/23/2010	9	Insecticide	Bouteloua curtipendula	19.8
2010	8/23/2010	9	Control	Bouteloua gracilis	26.3
2010	8/23/2010	9	Insecticide	Bouteloua gracilis	26.3
2010	8/23/2010	9	Control	Coreopsis palmata	3.3
2010	8/23/2010	9	Insecticide	Coreopsis palmata	3.3
2010	8/23/2010	9	Control	Koeleria cristata	0.3
2010	8/23/2010	9	Insecticide	Koeleria cristata	0.3
2010	8/23/2010	9	Control	Lespedeza capitata	0.6
2010	8/23/2010	9	Insecticide	Lespedeza capitata	0.6
2010	8/23/2010	9	Control	Liatris aspera	14.4
2010	8/23/2010	9	Insecticide	Liatris aspera	14.4
2010	8/23/2010	9	Control	Lupinus perennis	15.4
2010	8/23/2010	9	Insecticide	Lupinus perennis	15.4
2010	8/23/2010	9	Control	Petalostemum candidum	0.2
2010	8/23/2010	9	Insecticide	Petalostemum candidum	0.2
2010	8/23/2010	9	Control	Petalostemum purpureum	7.1
2010	8/23/2010	9	Insecticide	Petalostemum purpureum	7.1
2010	8/23/2010	9	Control	Schizachyrium scoparium	4.1
2010	8/23/2010	9	Insecticide	Schizachyrium scoparium	4.1
2010	8/23/2010	9	Control	Solidago rigida	98.2
2010	8/23/2010	9	Insecticide	Solidago rigida	98.2
2010	8/23/2010	9	Control	Sorghastrum nutans	4.6
2010	8/23/2010	9	Insecticide	Sorghastrum nutans	4.6
2010	8/23/2010	10	FoliarFungicide	Andropogon gerardi	4.1
2010	8/23/2010	10	SoilDrenchFungicide	Andropogon gerardi	4.1
2010	8/23/2010	10	FoliarFungicide	Bouteloua gracilis	7.7
2010	8/23/2010	10	SoilDrenchFungicide	Bouteloua gracilis	7.7
2010	8/23/2010	10	FoliarFungicide	Koeleria cristata	0.2
2010	8/23/2010	10	SoilDrenchFungicide	Koeleria cristata	0.2
2010	8/23/2010	10	FoliarFungicide	Lespedeza capitata	19.2
2010	8/23/2010	10	SoilDrenchFungicide	Lespedeza capitata	19.2
2010	8/23/2010	10	FoliarFungicide	Lupinus perennis	12.9
2010	8/23/2010	10	SoilDrenchFungicide	Lupinus perennis	12.9
2010	8/23/2010	10	FoliarFungicide	Panicum oligosanthes	2.4
2010	8/23/2010	10	SoilDrenchFungicide	Panicum oligosanthes	2.4
2010	8/23/2010	10	FoliarFungicide	Panicum virgatum	2.3
2010	8/23/2010	10	SoilDrenchFungicide	Panicum virgatum	2.3
2010	8/23/2010	10	FoliarFungicide	Petalostemum purpureum	4.8
2010	8/23/2010	10	SoilDrenchFungicide	Petalostemum purpureum	4.8
2010	8/23/2010	10	FoliarFungicide	Schizachyrium scoparium	55.7
2010	8/23/2010	10	SoilDrenchFungicide	Schizachyrium scoparium	55.7
2010	8/23/2010	10	FoliarFungicide	Solidago nemoralis	124.6
2010	8/23/2010	10	SoilDrenchFungicide	Solidago nemoralis	124.6
2010	8/23/2010	11	SoilDrenchFungicide	Bouteloua gracilis	0.4
2010	8/23/2010	11	SoilDrenchFungicide	Cyperus filiculmis	3.9
2010	8/23/2010	11	SoilDrenchFungicide	Cyperus schweinitzii	9.3
2010	8/23/2010	11	SoilDrenchFungicide	Cyperus sp.	4.5
2010	8/23/2010	11	SoilDrenchFungicide	Digitaria sp.	5.5
2010	8/23/2010	11	SoilDrenchFungicide	Euphorbia glyptosperma	24.5
2010	8/23/2010	11	SoilDrenchFungicide	Miscellaneous litter	1.4
2010	8/23/2010	11	SoilDrenchFungicide	Rumex acetosella	2
2010	8/23/2010	11	SoilDrenchFungicide	Taraxicum officinalis	1.7
2010	8/23/2010	12	AllPesticides	Achillea millefolium(lanulosa)	71.4
2010	8/23/2010	12	Fenced	Achillea millefolium(lanulosa)	71.4
2010	8/23/2010	12	AllPesticides	Aristida basiramea	4.2
2010	8/23/2010	12	Fenced	Aristida basiramea	4.2
2010	8/23/2010	12	AllPesticides	Cyperus schweinitzii	1
2010	8/23/2010	12	Fenced	Cyperus schweinitzii	1
2010	8/23/2010	12	AllPesticides	Digitaria sp.	0.2
2010	8/23/2010	12	Fenced	Digitaria sp.	0.2
2010	8/23/2010	12	AllPesticides	Lupinus perennis	1
2010	8/23/2010	12	Fenced	Lupinus perennis	1
2010	8/23/2010	12	AllPesticides	Rumex acetosella	0.1
2010	8/23/2010	12	Fenced	Rumex acetosella	0.1
2010	8/23/2010	13	AllPesticides	Achillea millefolium(lanulosa)	28.4
2010	8/23/2010	13	FoliarFungicide	Achillea millefolium(lanulosa)	28.4
2010	8/23/2010	13	AllPesticides	Aristida basiramea	8.7
2010	8/23/2010	13	FoliarFungicide	Aristida basiramea	8.7
2010	8/23/2010	13	AllPesticides	Bouteloua gracilis	0.4
2010	8/23/2010	13	FoliarFungicide	Bouteloua gracilis	0.4
2010	8/23/2010	13	AllPesticides	Cyperus schweinitzii	1.4
2010	8/23/2010	13	FoliarFungicide	Cyperus schweinitzii	1.4
2010	8/23/2010	13	AllPesticides	Digitaria sp.	4.2
2010	8/23/2010	13	FoliarFungicide	Digitaria sp.	4.2
2010	8/23/2010	13	AllPesticides	Euphorbia glyptosperma	0.1
2010	8/23/2010	13	FoliarFungicide	Euphorbia glyptosperma	0.1
2010	8/23/2010	13	AllPesticides	Lespedeza capitata	0.6
2010	8/23/2010	13	FoliarFungicide	Lespedeza capitata	0.6
2010	8/23/2010	13	AllPesticides	Rumex acetosella	1.4
2010	8/23/2010	13	FoliarFungicide	Rumex acetosella	1.4
2010	8/23/2010	14	Control	Achillea millefolium(lanulosa)	17.4
2010	8/23/2010	14	Insecticide	Achillea millefolium(lanulosa)	17.4
2010	8/23/2010	14	Control	Andropogon gerardi	0.1
2010	8/23/2010	14	Insecticide	Andropogon gerardi	0.1
2010	8/23/2010	14	Control	Aristida basiramea	19.3
2010	8/23/2010	14	Insecticide	Aristida basiramea	19.3
2010	8/23/2010	14	Control	Cyperus schweinitzii	14.7
2010	8/23/2010	14	Insecticide	Cyperus schweinitzii	14.7
2010	8/23/2010	14	Control	Rumex acetosella	1.5
2010	8/23/2010	14	Insecticide	Rumex acetosella	1.5
2010	8/23/2010	14	Control	Sporobolus cryptandrus	0.5
2010	8/23/2010	14	Insecticide	Sporobolus cryptandrus	0.5
2010	8/23/2010	14	Control	Trifolium repens	5.1
2010	8/23/2010	14	Insecticide	Trifolium repens	5.1
2010	8/23/2010	15	Control	Agropyron repens	1.6
2010	8/23/2010	15	FoliarFungicide	Agropyron repens	1.6
2010	8/23/2010	15	Control	Aristida basiramea	17.3
2010	8/23/2010	15	FoliarFungicide	Aristida basiramea	17.3
2010	8/23/2010	15	Control	Bouteloua gracilis	0.8
2010	8/23/2010	15	FoliarFungicide	Bouteloua gracilis	0.8
2010	8/23/2010	15	Control	Cyperus filiculmis	1.6
2010	8/23/2010	15	FoliarFungicide	Cyperus filiculmis	1.6
2010	8/23/2010	15	Control	Cyperus schweinitzii	23.9
2010	8/23/2010	15	FoliarFungicide	Cyperus schweinitzii	23.9
2010	8/23/2010	15	Control	Erigeron canadensis	1.7
2010	8/23/2010	15	FoliarFungicide	Erigeron canadensis	1.7
2010	8/23/2010	15	Control	Rumex acetosella	5.4
2010	8/23/2010	15	FoliarFungicide	Rumex acetosella	5.4
2010	8/23/2010	15	Control	Sporobolus cryptandrus	1.6
2010	8/23/2010	15	FoliarFungicide	Sporobolus cryptandrus	1.6
2010	8/23/2010	15	Control	Taraxicum officinalis	2.8
2010	8/23/2010	15	FoliarFungicide	Taraxicum officinalis	2.8
2010	8/23/2010	16	FoliarFungicide	Achillea millefolium(lanulosa)	3.7
2010	8/23/2010	16	Insecticide	Achillea millefolium(lanulosa)	3.7
2010	8/23/2010	16	FoliarFungicide	Andropogon gerardi	33.8
2010	8/23/2010	16	Insecticide	Andropogon gerardi	33.8
2010	8/23/2010	16	FoliarFungicide	Bouteloua gracilis	9.3
2010	8/23/2010	16	Insecticide	Bouteloua gracilis	9.3
2010	8/23/2010	16	FoliarFungicide	Coreopsis palmata	11.6
2010	8/23/2010	16	Insecticide	Coreopsis palmata	11.6
2010	8/23/2010	16	FoliarFungicide	Koeleria cristata	7.8
2010	8/23/2010	16	Insecticide	Koeleria cristata	7.8
2010	8/23/2010	16	FoliarFungicide	Lespedeza capitata	29.6
2010	8/23/2010	16	Insecticide	Lespedeza capitata	29.6
2010	8/23/2010	16	FoliarFungicide	Lupinus perennis	22.2
2010	8/23/2010	16	Insecticide	Lupinus perennis	22.2
2010	8/23/2010	16	FoliarFungicide	Panicum perlongum	11.3
2010	8/23/2010	16	Insecticide	Panicum perlongum	11.3
2010	8/23/2010	16	FoliarFungicide	Petalostemum candidum	5.8
2010	8/23/2010	16	Insecticide	Petalostemum candidum	5.8
2010	8/23/2010	16	FoliarFungicide	Petalostemum purpureum	28.2
2010	8/23/2010	16	Insecticide	Petalostemum purpureum	28.2
2010	8/23/2010	16	FoliarFungicide	Physalis virginiana	8.2
2010	8/23/2010	16	Insecticide	Physalis virginiana	8.2
2010	8/23/2010	16	FoliarFungicide	Poa pratensis	31
2010	8/23/2010	16	Insecticide	Poa pratensis	31
2010	8/23/2010	16	FoliarFungicide	Schizachyrium scoparium	51.6
2010	8/23/2010	16	Insecticide	Schizachyrium scoparium	51.6
2010	8/23/2010	16	FoliarFungicide	Solidago nemoralis	18.2
2010	8/23/2010	16	Insecticide	Solidago nemoralis	18.2
2010	8/23/2010	17	Control	Amorpha canescens	1.2
2010	8/23/2010	17	SoilDrenchFungicide	Amorpha canescens	1.2
2010	8/23/2010	17	Control	Andropogon gerardi	69.8
2010	8/23/2010	17	SoilDrenchFungicide	Andropogon gerardi	69.8
2010	8/23/2010	17	Control	Bouteloua gracilis	21.1
2010	8/23/2010	17	SoilDrenchFungicide	Bouteloua gracilis	21.1
2010	8/23/2010	17	Control	Lespedeza capitata	22.4
2010	8/23/2010	17	SoilDrenchFungicide	Lespedeza capitata	22.4
2010	8/23/2010	17	Control	Lupinus perennis	27.4
2010	8/23/2010	17	SoilDrenchFungicide	Lupinus perennis	27.4
2010	8/23/2010	17	Control	Petalostemum purpureum	26.7
2010	8/23/2010	17	SoilDrenchFungicide	Petalostemum purpureum	26.7
2010	8/23/2010	17	Control	Petalostemum villosum	128
2010	8/23/2010	17	SoilDrenchFungicide	Petalostemum villosum	128
2010	8/23/2010	17	Control	Schizachyrium scoparium	50.1
2010	8/23/2010	17	SoilDrenchFungicide	Schizachyrium scoparium	50.1
2010	8/23/2010	17	Control	Solidago rigida	17.7
2010	8/23/2010	17	SoilDrenchFungicide	Solidago rigida	17.7
2010	8/23/2010	17	Control	Sorghastrum nutans	2.7
2010	8/23/2010	17	SoilDrenchFungicide	Sorghastrum nutans	2.7
2010	8/23/2010	17	Control	Stipa spartea	20.1
2010	8/23/2010	17	SoilDrenchFungicide	Stipa spartea	20.1
2010	8/23/2010	18	Fenced	Bouteloua gracilis	16.5
2010	8/23/2010	18	SoilDrenchFungicide	Bouteloua gracilis	16.5
2010	8/23/2010	18	Fenced	Lespedeza capitata	43.3
2010	8/23/2010	18	SoilDrenchFungicide	Lespedeza capitata	43.3
2010	8/23/2010	18	Fenced	Liatris aspera	70.5
2010	8/23/2010	18	SoilDrenchFungicide	Liatris aspera	70.5
2010	8/23/2010	18	Fenced	Lupinus perennis	12.9
2010	8/23/2010	18	SoilDrenchFungicide	Lupinus perennis	12.9
2010	8/23/2010	18	Fenced	Panicum virgatum	2.4
2010	8/23/2010	18	SoilDrenchFungicide	Panicum virgatum	2.4
2010	8/23/2010	18	Fenced	Petalostemum candidum	5.8
2010	8/23/2010	18	SoilDrenchFungicide	Petalostemum candidum	5.8
2010	8/23/2010	18	Fenced	Petalostemum villosum	4
2010	8/23/2010	18	SoilDrenchFungicide	Petalostemum villosum	4
2010	8/23/2010	18	Fenced	Rumex acetosella	0.5
2010	8/23/2010	18	SoilDrenchFungicide	Rumex acetosella	0.5
2010	8/23/2010	18	Fenced	Schizachyrium scoparium	70.2
2010	8/23/2010	18	SoilDrenchFungicide	Schizachyrium scoparium	70.2
2010	8/23/2010	18	Fenced	Solidago nemoralis	12.8
2010	8/23/2010	18	SoilDrenchFungicide	Solidago nemoralis	12.8
2010	8/23/2010	18	Fenced	Sorghastrum nutans	0.9
2010	8/23/2010	18	SoilDrenchFungicide	Sorghastrum nutans	0.9
2010	8/23/2010	18	Fenced	Sporobolus cryptandrus	3.5
2010	8/23/2010	18	SoilDrenchFungicide	Sporobolus cryptandrus	3.5
2010	8/23/2010	19	Insecticide	Achillea millefolium(lanulosa)	40.1
2010	8/23/2010	19	Insecticide	Andropogon gerardi	13
2010	8/23/2010	19	Insecticide	Bouteloua gracilis	6.1
2010	8/23/2010	19	Insecticide	Coreopsis palmata	6.9
2010	8/23/2010	19	Insecticide	Cyperus filiculmis	0.5
2010	8/23/2010	19	Insecticide	Koeleria cristata	52.3
2010	8/23/2010	19	Insecticide	Lespedeza capitata	35
2010	8/23/2010	19	Insecticide	Lupinus perennis	11.6
2010	8/23/2010	19	Insecticide	Petalostemum candidum	6.4
2010	8/23/2010	19	Insecticide	Petalostemum purpureum	8.8
2010	8/23/2010	19	Insecticide	Petalostemum villosum	9.8
2010	8/23/2010	19	Insecticide	Poa pratensis	1
2010	8/23/2010	19	Insecticide	Schizachyrium scoparium	40.6
2010	8/23/2010	19	Insecticide	Solidago nemoralis	1.3
2010	8/23/2010	20	AllPesticides	Amorpha canescens	0.1
2010	8/23/2010	20	SoilDrenchFungicide	Amorpha canescens	0.1
2010	8/23/2010	20	AllPesticides	Andropogon gerardi	3.1
2010	8/23/2010	20	SoilDrenchFungicide	Andropogon gerardi	3.1
2010	8/23/2010	20	AllPesticides	Bouteloua gracilis	22.6
2010	8/23/2010	20	SoilDrenchFungicide	Bouteloua gracilis	22.6
2010	8/23/2010	20	AllPesticides	Coreopsis palmata	8.9
2010	8/23/2010	20	SoilDrenchFungicide	Coreopsis palmata	8.9
2010	8/23/2010	20	AllPesticides	Koeleria cristata	16.9
2010	8/23/2010	20	SoilDrenchFungicide	Koeleria cristata	16.9
2010	8/23/2010	20	AllPesticides	Lespedeza capitata	2.6
2010	8/23/2010	20	SoilDrenchFungicide	Lespedeza capitata	2.6
2010	8/23/2010	20	AllPesticides	Lupinus perennis	2.2
2010	8/23/2010	20	SoilDrenchFungicide	Lupinus perennis	2.2
2010	8/23/2010	20	AllPesticides	Petalostemum purpureum	64.6
2010	8/23/2010	20	SoilDrenchFungicide	Petalostemum purpureum	64.6
2010	8/23/2010	20	AllPesticides	Schizachyrium scoparium	8.8
2010	8/23/2010	20	SoilDrenchFungicide	Schizachyrium scoparium	8.8
2010	8/23/2010	20	AllPesticides	Solidago nemoralis	0.4
2010	8/23/2010	20	SoilDrenchFungicide	Solidago nemoralis	0.4
2010	8/23/2010	20	AllPesticides	Sporobolus cryptandrus	1.1
2010	8/23/2010	20	SoilDrenchFungicide	Sporobolus cryptandrus	1.1
2010	8/23/2010	21	Fenced	Andropogon gerardi	30.6
2010	8/23/2010	21	FoliarFungicide	Andropogon gerardi	30.6
2010	8/23/2010	21	Fenced	Lespedeza capitata	3.2
2010	8/23/2010	21	FoliarFungicide	Lespedeza capitata	3.2
2010	8/23/2010	21	Fenced	Liatris aspera	79.2
2010	8/23/2010	21	FoliarFungicide	Liatris aspera	79.2
2010	8/23/2010	21	Fenced	Lupinus perennis	35
2010	8/23/2010	21	FoliarFungicide	Lupinus perennis	35
2010	8/23/2010	21	Fenced	Poa pratensis	37.9
2010	8/23/2010	21	FoliarFungicide	Poa pratensis	37.9
2010	8/23/2010	21	Fenced	Schizachyrium scoparium	85.6
2010	8/23/2010	21	FoliarFungicide	Schizachyrium scoparium	85.6
2010	8/23/2010	21	Fenced	Sorghastrum nutans	0.2
2010	8/23/2010	21	FoliarFungicide	Sorghastrum nutans	0.2
2010	8/23/2010	21	Fenced	Sporobolus cryptandrus	0.2
2010	8/23/2010	21	FoliarFungicide	Sporobolus cryptandrus	0.2
2010	8/23/2010	22	FoliarFungicide	Amorpha canescens	10.4
2010	8/23/2010	22	SoilDrenchFungicide	Amorpha canescens	10.4
2010	8/23/2010	22	FoliarFungicide	Andropogon gerardi	224.7
2010	8/23/2010	22	SoilDrenchFungicide	Andropogon gerardi	224.7
2010	8/23/2010	22	FoliarFungicide	Bouteloua gracilis	0.3
2010	8/23/2010	22	SoilDrenchFungicide	Bouteloua gracilis	0.3
2010	8/23/2010	22	FoliarFungicide	Fungi	0.1
2010	8/23/2010	22	SoilDrenchFungicide	Fungi	0.1
2010	8/23/2010	22	FoliarFungicide	Lespedeza capitata	0.2
2010	8/23/2010	22	SoilDrenchFungicide	Lespedeza capitata	0.2
2010	8/23/2010	22	FoliarFungicide	Liatris aspera	61.8
2010	8/23/2010	22	SoilDrenchFungicide	Liatris aspera	61.8
2010	8/23/2010	22	FoliarFungicide	Lupinus perennis	25.9
2010	8/23/2010	22	SoilDrenchFungicide	Lupinus perennis	25.9
2010	8/23/2010	22	FoliarFungicide	Poa pratensis	40.7
2010	8/23/2010	22	SoilDrenchFungicide	Poa pratensis	40.7
2010	8/23/2010	22	FoliarFungicide	Schizachyrium scoparium	91.4
2010	8/23/2010	22	SoilDrenchFungicide	Schizachyrium scoparium	91.4
2010	8/23/2010	22	FoliarFungicide	Sorghastrum nutans	3
2010	8/23/2010	22	SoilDrenchFungicide	Sorghastrum nutans	3
2010	8/23/2010	23	AllPesticides	Agropyron repens	0.5
2010	8/23/2010	23	AllPesticides	Andropogon gerardi	114.5
2010	8/23/2010	23	AllPesticides	Bouteloua gracilis	0.7
2010	8/23/2010	23	AllPesticides	Lespedeza capitata	6.6
2010	8/23/2010	23	AllPesticides	Lupinus perennis	58.6
2010	8/23/2010	23	AllPesticides	Panicum virgatum	0.3
2010	8/23/2010	23	AllPesticides	Poa pratensis	44.9
2010	8/23/2010	23	AllPesticides	Schizachyrium scoparium	124.8
2010	8/23/2010	23	AllPesticides	Sorghastrum nutans	6.5
2010	8/23/2010	24	Control	Achillea millefolium(lanulosa)	0.1
2010	8/23/2010	24	Control	Andropogon gerardi	60.2
2010	8/23/2010	24	Control	Bouteloua gracilis	1.3
2010	8/23/2010	24	Control	Cyperus filiculmis	0.4
2010	8/23/2010	24	Control	Lespedeza capitata	29.3
2010	8/23/2010	24	Control	Lupinus perennis	13.3
2010	8/23/2010	24	Control	Monarda fistulosa	0.2
2010	8/23/2010	24	Control	Poa pratensis	29.3
2010	8/23/2010	24	Control	Schizachyrium scoparium	42.6
2010	8/23/2010	24	Control	Sorghastrum nutans	2.1
2010	8/23/2010	25	Fenced	Achillea millefolium(lanulosa)	1.2
2010	8/23/2010	25	Insecticide	Achillea millefolium(lanulosa)	1.2
2010	8/23/2010	25	Fenced	Andropogon gerardi	49.2
2010	8/23/2010	25	Insecticide	Andropogon gerardi	49.2
2010	8/23/2010	25	Fenced	Lespedeza capitata	15.3
2010	8/23/2010	25	Insecticide	Lespedeza capitata	15.3
2010	8/23/2010	25	Fenced	Lupinus perennis	33.5
2010	8/23/2010	25	Insecticide	Lupinus perennis	33.5
2010	8/23/2010	25	Fenced	Panicum virgatum	1
2010	8/23/2010	25	Insecticide	Panicum virgatum	1
2010	8/23/2010	25	Fenced	Poa pratensis	23.2
2010	8/23/2010	25	Insecticide	Poa pratensis	23.2
2010	8/23/2010	25	Fenced	Schizachyrium scoparium	99
2010	8/23/2010	25	Insecticide	Schizachyrium scoparium	99
2010	8/23/2010	25	Fenced	Sorghastrum nutans	4.8
2010	8/23/2010	25	Insecticide	Sorghastrum nutans	4.8
2010	8/23/2010	26	AllPesticides	Agropyron repens	18.2
2010	8/23/2010	26	FoliarFungicide	Agropyron repens	18.2
2010	8/23/2010	26	AllPesticides	Asclepias syriaca	16.9
2010	8/23/2010	26	FoliarFungicide	Asclepias syriaca	16.9
2010	8/23/2010	26	AllPesticides	Bouteloua gracilis	1.1
2010	8/23/2010	26	FoliarFungicide	Bouteloua gracilis	1.1
2010	8/23/2010	26	AllPesticides	Crepis tectorum	12.6
2010	8/23/2010	26	FoliarFungicide	Crepis tectorum	12.6
2010	8/23/2010	26	AllPesticides	Cyperus schweinitzii	0.2
2010	8/23/2010	26	FoliarFungicide	Cyperus schweinitzii	0.2
2010	8/23/2010	26	AllPesticides	Euphorbia glyptosperma	6
2010	8/23/2010	26	FoliarFungicide	Euphorbia glyptosperma	6
2010	8/23/2010	26	AllPesticides	Lupinus perennis	59.4
2010	8/23/2010	26	FoliarFungicide	Lupinus perennis	59.4
2010	8/23/2010	26	AllPesticides	Poa pratensis	4.3
2010	8/23/2010	26	FoliarFungicide	Poa pratensis	4.3
2010	8/23/2010	26	AllPesticides	Rumex acetosella	3.2
2010	8/23/2010	26	FoliarFungicide	Rumex acetosella	3.2
2010	8/23/2010	26	AllPesticides	Schizachyrium scoparium	0.3
2010	8/23/2010	26	FoliarFungicide	Schizachyrium scoparium	0.3
2010	8/23/2010	26	AllPesticides	Solidago nemoralis	0.1
2010	8/23/2010	26	FoliarFungicide	Solidago nemoralis	0.1
2010	8/23/2010	26	AllPesticides	Taraxicum officinalis	27.2
2010	8/23/2010	26	FoliarFungicide	Taraxicum officinalis	27.2
2010	8/23/2010	26	AllPesticides	Trifolium repens	5.7
2010	8/23/2010	26	FoliarFungicide	Trifolium repens	5.7
2010	8/23/2010	27	SoilDrenchFungicide	Agropyron repens	61.4
2010	8/23/2010	27	SoilDrenchFungicide	Aristida basiramea	23.9
2010	8/23/2010	27	SoilDrenchFungicide	Cyperus sp.	1.1
2010	8/23/2010	27	SoilDrenchFungicide	Euphorbia glyptosperma	22.6
2010	8/23/2010	27	SoilDrenchFungicide	Lupinus perennis	63.4
2010	8/23/2010	27	SoilDrenchFungicide	Poa pratensis	0.4
2010	8/23/2010	27	SoilDrenchFungicide	Polygonum convolvulus	0.6
2010	8/23/2010	27	SoilDrenchFungicide	Rumex acetosella	3
2010	8/23/2010	27	SoilDrenchFungicide	Taraxicum officinalis	2.5
2010	8/23/2010	28	AllPesticides	Agropyron repens	31
2010	8/23/2010	28	Insecticide	Agropyron repens	31
2010	8/23/2010	28	AllPesticides	Aristida basiramea	50.9
2010	8/23/2010	28	Insecticide	Aristida basiramea	50.9
2010	8/23/2010	28	AllPesticides	Carex sp.	1.8
2010	8/23/2010	28	Insecticide	Carex sp.	1.8
2010	8/23/2010	28	AllPesticides	Crepis tectorum	0.8
2010	8/23/2010	28	Insecticide	Crepis tectorum	0.8
2010	8/23/2010	28	AllPesticides	Erigeron canadensis	0.3
2010	8/23/2010	28	Insecticide	Erigeron canadensis	0.3
2010	8/23/2010	28	AllPesticides	Euphorbia glyptosperma	3.7
2010	8/23/2010	28	Insecticide	Euphorbia glyptosperma	3.7
2010	8/23/2010	28	AllPesticides	Lespedeza capitata	4.4
2010	8/23/2010	28	Insecticide	Lespedeza capitata	4.4
