"","Plot","Year","Treatment","invsimpson_biomass","BigBioPlot","NumSp"
"2594",178,2010,"SoilDrenchFungicide",2.90764581843377,301,16
"2595",178,2017,"SoilDrenchFungicide",5.59531482150371,301,16
"2596",178,2022,"SoilDrenchFungicide",4.9685098315246,301,16
"2597",179,2012,"Insecticide",4.28144857018617,301,16
"2598",179,2013,"Insecticide",5.22075527408363,301,16
"2599",179,2009,"Insecticide",5.46067000151584,301,16
"2600",179,2022,"Insecticide",1.87410858917998,301,16
"2601",179,2021,"Insecticide",1.58438977482238,301,16
"2602",179,2024,"Insecticide",4.91628815437889,301,16
"2603",179,2018,"Insecticide",2.62341062937042,301,16
"2604",179,2007,"Insecticide",3.60935921685748,301,16
"2605",179,2016,"Insecticide",3.29193037384194,301,16
"2606",179,2017,"Insecticide",4.52352073184122,301,16
"2607",179,2015,"Insecticide",3.99009593890567,301,16
"2608",179,2010,"Insecticide",4.11215846430666,301,16
"2609",179,2014,"Insecticide",4.59114699062129,301,16
"2610",179,2011,"Insecticide",5.2153520011182,301,16
"2611",179,2023,"Insecticide",3.1134747098064,301,16
"2612",180,2009,"AllPesticides",3.59296232474348,301,16
"2613",180,2012,"AllPesticides",6.69096399573281,301,16
"2614",180,2014,"AllPesticides",3.58548678372903,301,16
"2615",180,2023,"AllPesticides",3.50718539636335,301,16
"2616",180,2016,"AllPesticides",4.46525908486493,301,16
"2617",180,2015,"AllPesticides",4.46118062249119,301,16
"2618",180,2017,"AllPesticides",4.46182626066192,301,16
"2619",180,2013,"AllPesticides",4.14756198615776,301,16
"2620",180,2007,"AllPesticides",3.71840919863098,301,16
"2621",180,2011,"AllPesticides",4.22547899770992,301,16
"2622",180,2010,"AllPesticides",4.65672568116654,301,16
"2623",180,2024,"AllPesticides",2.07396724317315,301,16
"2624",180,2022,"AllPesticides",1.8240070136334,301,16
"2625",180,2018,"AllPesticides",4.0242764631011,301,16
"2626",180,2021,"AllPesticides",2.75336543157387,301,16
"2627",181,2014,"Insecticide",1,308,1
"2628",181,2022,"Insecticide",1,308,1
"2629",181,2018,"Insecticide",1,308,1
"2630",181,2012,"Insecticide",1,308,1
"2631",181,2023,"Insecticide",1,308,1
"2632",181,2016,"Insecticide",1,308,1
"2633",181,2024,"Insecticide",Inf,308,1
"2634",181,2017,"Insecticide",1,308,1
"2635",181,2007,"Insecticide",1,308,1
"2636",181,2009,"Insecticide",1,308,1
"2637",181,2013,"Insecticide",1,308,1
"2638",182,2014,"FoliarFungicide",1,308,1
"2639",182,2009,"FoliarFungicide",1,308,1
"2640",182,2024,"FoliarFungicide",1,308,1
"2641",182,2016,"FoliarFungicide",1,308,1
"2642",182,2007,"FoliarFungicide",1,308,1
"2643",182,2013,"FoliarFungicide",1,308,1
"2644",182,2023,"FoliarFungicide",1,308,1
"2645",182,2022,"FoliarFungicide",1,308,1
"2646",182,2018,"FoliarFungicide",1,308,1
"2647",182,2021,"FoliarFungicide",1,308,1
"2648",182,2015,"FoliarFungicide",1,308,1
"2649",182,2017,"FoliarFungicide",1,308,1
"2650",182,2011,"FoliarFungicide",1,308,1
"2651",182,2012,"FoliarFungicide",1,308,1
"2652",183,2023,"AllPesticides",1,308,1
"2653",183,2009,"AllPesticides",1,308,1
"2654",183,2021,"AllPesticides",1,308,1
"2655",183,2015,"AllPesticides",1,308,1
"2656",183,2013,"AllPesticides",1,308,1
"2657",183,2024,"AllPesticides",1,308,1
"2658",183,2022,"AllPesticides",1,308,1
"2659",183,2017,"AllPesticides",1,308,1
"2660",183,2018,"AllPesticides",1,308,1
"2661",183,2007,"AllPesticides",1,308,1
"2662",183,2010,"AllPesticides",1,308,1
"2663",183,2014,"AllPesticides",1,308,1
"2664",183,2012,"AllPesticides",1,308,1
"2665",183,2016,"AllPesticides",1,308,1
"2666",184,2018,"Control",Inf,308,1
"2667",184,2012,"Control",1,308,1
"2668",184,2010,"Control",1,308,1
"2669",184,2022,"Control",1,308,1
"2670",184,2013,"Control",1,308,1
"2671",184,2024,"Control",1,308,1
"2672",184,2016,"Control",1,308,1
"2673",184,2009,"Control",1,308,1
"2674",184,2023,"Control",1,308,1
"2675",185,2022,"SoilDrenchFungicide",1,308,1
"2676",185,2007,"SoilDrenchFungicide",1,308,1
"2677",185,2024,"SoilDrenchFungicide",1,308,1
"2678",185,2015,"SoilDrenchFungicide",1,308,1
"2679",185,2009,"SoilDrenchFungicide",1,308,1
"2680",185,2014,"SoilDrenchFungicide",1,308,1
"2681",185,2017,"SoilDrenchFungicide",1,308,1
"2682",185,2013,"SoilDrenchFungicide",1,308,1
"2683",185,2023,"SoilDrenchFungicide",1,308,1
"2684",185,2016,"SoilDrenchFungicide",1,308,1
"2685",185,2018,"SoilDrenchFungicide",Inf,308,1
"2686",186,2012,"Insecticide",2.45897450872746,325,4
"2687",186,2009,"Insecticide",2.30040106357826,325,4
"2688",186,2011,"Insecticide",2.2727670904505,325,4
"2689",186,2018,"Insecticide",2.54232254668279,325,4
"2690",186,2010,"Insecticide",1.97056920296472,325,4
"2691",186,2016,"Insecticide",2.89381032305618,325,4
"2692",186,2007,"Insecticide",2.48851856337767,325,4
"2693",186,2024,"Insecticide",2.76451840098853,325,4
"2694",186,2017,"Insecticide",2.68035856175067,325,4
"2695",186,2021,"Insecticide",2.15229339349483,325,4
"2696",186,2015,"Insecticide",2.64612348809115,325,4
"2697",186,2022,"Insecticide",2.11496250582134,325,4
"2698",186,2014,"Insecticide",1.87826293050637,325,4
"2699",186,2023,"Insecticide",3.05936252058037,325,4
"2700",186,2013,"Insecticide",2.36439402330893,325,4
"2701",187,2014,"FoliarFungicide",1.99502665307962,325,4
"2702",187,2015,"FoliarFungicide",1.20240619528858,325,4
"2703",187,2007,"FoliarFungicide",2.01738626485077,325,4
"2704",187,2021,"FoliarFungicide",1.70315072609662,325,4
"2705",187,2024,"FoliarFungicide",2.28358924317444,325,4
"2706",187,2022,"FoliarFungicide",1.39134120282268,325,4
"2707",187,2010,"FoliarFungicide",2.92636306536092,325,4
"2708",187,2012,"FoliarFungicide",2.20521895272539,325,4
"2709",187,2018,"FoliarFungicide",1.99275226704323,325,4
"2710",187,2009,"FoliarFungicide",2.44276357135075,325,4
"2711",187,2016,"FoliarFungicide",1.4715604138724,325,4
"2712",187,2023,"FoliarFungicide",2.52127053343574,325,4
"2713",187,2011,"FoliarFungicide",1.9520165503117,325,4
"2714",187,2013,"FoliarFungicide",1.32169247345262,325,4
"2715",187,2017,"FoliarFungicide",1.83962054553261,325,4
"2716",188,2009,"AllPesticides",1.96721172266316,325,4
"2717",188,2024,"AllPesticides",3.58695694332934,325,4
"2718",188,2010,"AllPesticides",2.02824248835305,325,4
"2719",188,2022,"AllPesticides",3.35477297592,325,4
"2720",188,2023,"AllPesticides",3.1492371688257,325,4
"2721",188,2007,"AllPesticides",1.99128206301627,325,4
"2722",188,2013,"AllPesticides",2.84383379037559,325,4
"2723",188,2018,"AllPesticides",1.42587791656847,325,4
"2724",188,2012,"AllPesticides",1.84818888609183,325,4
"2725",188,2011,"AllPesticides",2.16387891559917,325,4
"2726",188,2021,"AllPesticides",2.92210709368886,325,4
"2727",188,2014,"AllPesticides",1.92570626102916,325,4
"2728",188,2016,"AllPesticides",1.62619481966698,325,4
"2729",188,2017,"AllPesticides",2.03464985157247,325,4
"2730",188,2015,"AllPesticides",2.45077498403226,325,4
"2731",189,2023,"SoilDrenchFungicide",2.39823561758312,325,4
"2732",189,2018,"SoilDrenchFungicide",1.4394681320838,325,4
"2733",189,2022,"SoilDrenchFungicide",1.27026522363361,325,4
"2734",189,2015,"SoilDrenchFungicide",1.68453528120311,325,4
"2735",189,2017,"SoilDrenchFungicide",1.45900430199914,325,4
"2736",189,2021,"SoilDrenchFungicide",2.25490319201618,325,4
"2737",189,2012,"SoilDrenchFungicide",1.79416860513786,325,4
"2738",189,2011,"SoilDrenchFungicide",2.62987735893554,325,4
"2739",189,2024,"SoilDrenchFungicide",2.3880209815661,325,4
"2740",189,2013,"SoilDrenchFungicide",1.80150111036892,325,4
"2741",189,2010,"SoilDrenchFungicide",2.1034359275589,325,4
"2742",189,2009,"SoilDrenchFungicide",1.54371550268417,325,4
"2743",189,2016,"SoilDrenchFungicide",2.08756389094737,325,4
"2744",189,2007,"SoilDrenchFungicide",1.72608987596762,325,4
"2745",189,2014,"SoilDrenchFungicide",2.22977622945564,325,4
"2746",190,2009,"Control",2.81338195171462,325,4
"2747",190,2011,"Control",1.99000977759344,325,4
"2748",190,2024,"Control",1.50644271576053,325,4
"2749",190,2012,"Control",2.66031242544449,325,4
"2750",190,2023,"Control",1.92501249791701,325,4
"2751",190,2016,"Control",1.68482916783715,325,4
"2752",190,2022,"Control",2.76941689662236,325,4
"2753",190,2018,"Control",2.45389710068931,325,4
"2754",190,2021,"Control",2.00439368095804,325,4
"2755",190,2017,"Control",2.0482181232964,325,4
"2756",190,2014,"Control",1.95447023899472,325,4
"2757",190,2015,"Control",1.58858106752927,325,4
"2758",190,2013,"Control",1.87274503471109,325,4
"2759",190,2007,"Control",3.06309364849695,325,4
"2760",190,2010,"Control",2.26659394864896,325,4
"2761",191,2014,"FoliarFungicide",3.0170435878818,328,16
"2762",191,2011,"FoliarFungicide",3.416423188522,328,16
"2763",191,2012,"FoliarFungicide",3.27411541297847,328,16
"2764",191,2007,"FoliarFungicide",1.77538420924915,328,16
"2765",191,2024,"FoliarFungicide",1.76491234701582,328,16
"2766",191,2023,"FoliarFungicide",3.16262901489192,328,16
"2767",191,2017,"FoliarFungicide",2.26113708946556,328,16
"2768",191,2018,"FoliarFungicide",3.04485310799396,328,16
"2769",191,2022,"FoliarFungicide",3.57776345667293,328,16
"2770",191,2016,"FoliarFungicide",2.28703280909119,328,16
"2771",191,2013,"FoliarFungicide",2.40161074896112,328,16
"2772",191,2021,"FoliarFungicide",2.08588670813373,328,16
"2773",191,2009,"FoliarFungicide",2.81369227920029,328,16
"2774",191,2010,"FoliarFungicide",3.21824804235183,328,16
"2775",191,2015,"FoliarFungicide",2.71747471423776,328,16
"2776",192,2009,"SoilDrenchFungicide",2.3827027252248,328,16
"2777",192,2016,"SoilDrenchFungicide",1.25870282489967,328,16
"2778",192,2024,"SoilDrenchFungicide",1.55602050600309,328,16
"2779",192,2007,"SoilDrenchFungicide",4.20345407796725,328,16
"2780",192,2023,"SoilDrenchFungicide",1.10057028713425,328,16
"2781",192,2013,"SoilDrenchFungicide",2.31695990650951,328,16
"2782",192,2021,"SoilDrenchFungicide",1.39717018273214,328,16
"2783",192,2018,"SoilDrenchFungicide",1.07182162024505,328,16
"2784",192,2017,"SoilDrenchFungicide",3.04522266075387,328,16
"2785",192,2014,"SoilDrenchFungicide",2.81154243638904,328,16
"2786",192,2012,"SoilDrenchFungicide",2.7903455843445,328,16
"2787",192,2010,"SoilDrenchFungicide",2.64326675190208,328,16
"2788",192,2022,"SoilDrenchFungicide",1.84411886425554,328,16
"2789",192,2011,"SoilDrenchFungicide",2.49235008599962,328,16
"2790",192,2015,"SoilDrenchFungicide",1.57047457141102,328,16
"2791",193,2013,"Control",3.1190332626138,328,16
"2792",193,2010,"Control",3.48377551934807,328,16
"2793",193,2018,"Control",1.80492248783714,328,16
"2794",193,2007,"Control",2.84936354055149,328,16
"2795",193,2015,"Control",1.20217023200564,328,16
"2796",193,2017,"Control",2.92665352979761,328,16
"2797",193,2009,"Control",1.89231126505046,328,16
"2798",193,2016,"Control",1.63029365666121,328,16
"2799",193,2014,"Control",4.41051746254996,328,16
"2800",193,2011,"Control",2.49930072636976,328,16
"2801",193,2022,"Control",3.36170121432254,328,16
"2802",193,2023,"Control",2.02992828964345,328,16
"2803",193,2021,"Control",1.98843453763266,328,16
"2804",193,2024,"Control",2.40648906236462,328,16
"2805",193,2012,"Control",4.45666974506561,328,16
"2806",194,2011,"AllPesticides",2.04450052290246,328,16
"2807",194,2009,"AllPesticides",1.30921349787095,328,16
"2808",194,2013,"AllPesticides",1.5633338803116,328,16
"2809",194,2007,"AllPesticides",2.40329509768879,328,16
"2810",194,2017,"AllPesticides",1.50020746106119,328,16
"2811",194,2021,"AllPesticides",1.41456818034068,328,16
"2812",194,2014,"AllPesticides",2.68751826970627,328,16
"2813",194,2023,"AllPesticides",2.12962461121807,328,16
"2814",194,2018,"AllPesticides",2.7307629818526,328,16
"2815",194,2016,"AllPesticides",2.20364541822198,328,16
"2816",194,2024,"AllPesticides",3.62063287960348,328,16
"2817",194,2022,"AllPesticides",2.660765762475,328,16
"2818",194,2015,"AllPesticides",1.29962478950627,328,16
"2819",194,2012,"AllPesticides",4.4462793877641,328,16
"2820",194,2010,"AllPesticides",4.24396304797314,328,16
"2821",195,2013,"Insecticide",4.63896944619801,328,16
"2822",195,2012,"Insecticide",5.40424674772994,328,16
"2823",195,2014,"Insecticide",4.1982754763487,328,16
"2824",195,2016,"Insecticide",1.5961032259992,328,16
"2825",195,2023,"Insecticide",2.14846116635918,328,16
"2826",195,2011,"Insecticide",4.45018195835679,328,16
"2827",195,2010,"Insecticide",4.34046231372801,328,16
"2828",195,2007,"Insecticide",3.7944330028954,328,16
"2829",195,2017,"Insecticide",3.14876952471259,328,16
"2830",195,2009,"Insecticide",3.4253097376988,328,16
"2831",195,2015,"Insecticide",1.43883831498152,328,16
"2832",195,2021,"Insecticide",1.3282610783559,328,16
"2833",195,2018,"Insecticide",2.30174120334573,328,16
"2834",195,2024,"Insecticide",1.79330429749433,328,16
"2835",195,2022,"Insecticide",1.54551769031415,328,16
"2836",196,2018,"SoilDrenchFungicide",Inf,333,1
"2837",196,2024,"SoilDrenchFungicide",Inf,333,1
"2838",196,2016,"SoilDrenchFungicide",Inf,333,1
"2839",196,2023,"SoilDrenchFungicide",Inf,333,1
"2840",197,2018,"Insecticide",Inf,333,1
"2841",197,2016,"Insecticide",Inf,333,1
"2842",197,2024,"Insecticide",Inf,333,1
"2843",197,2023,"Insecticide",Inf,333,1
"2844",198,2016,"AllPesticides",Inf,333,1
"2845",198,2023,"AllPesticides",Inf,333,1
"2846",198,2018,"AllPesticides",Inf,333,1
"2847",198,2024,"AllPesticides",Inf,333,1
"2848",199,2023,"FoliarFungicide",Inf,333,1
"2849",199,2024,"FoliarFungicide",Inf,333,1
"2850",199,2016,"FoliarFungicide",Inf,333,1
"2851",199,2018,"FoliarFungicide",Inf,333,1
"2852",200,2023,"Control",Inf,333,1
"2853",200,2016,"Control",Inf,333,1
"2854",200,2018,"Control",Inf,333,1
"2855",200,2024,"Control",Inf,333,1
"2856",200,2013,"Control",1,333,1
"2857",201,2022,"FoliarFungicide",1.06487306759771,338,2
"2858",201,2021,"FoliarFungicide",1.99879137849997,338,2
"2859",201,2009,"FoliarFungicide",1,338,2
"2860",201,2023,"FoliarFungicide",1.14168175285481,338,2
"2861",201,2007,"FoliarFungicide",1.10214182946803,338,2
"2862",201,2024,"FoliarFungicide",1,338,2
"2863",201,2012,"FoliarFungicide",1.08699613664373,338,2
"2864",201,2015,"FoliarFungicide",1,338,2
"2865",201,2010,"FoliarFungicide",1.27145382342184,338,2
"2866",201,2014,"FoliarFungicide",1.78948397063379,338,2
"2867",201,2011,"FoliarFungicide",1,338,2
"2868",201,2017,"FoliarFungicide",1.79468715068348,338,2
"2869",201,2018,"FoliarFungicide",1.84452975047985,338,2
"2870",201,2013,"FoliarFungicide",1.03713518141971,338,2
"2871",201,2016,"FoliarFungicide",1.09738076513699,338,2
"2872",202,2013,"AllPesticides",1.24009140535737,338,2
"2873",202,2020,"AllPesticides",1.50597807970505,338,2
"2874",202,2023,"AllPesticides",1.69932596424883,338,2
"2875",202,2017,"AllPesticides",1,338,2
"2876",202,2018,"AllPesticides",1,338,2
"2877",202,2022,"AllPesticides",1,338,2
"2878",202,2012,"AllPesticides",1,338,2
"2879",202,2007,"AllPesticides",1.76530541815254,338,2
"2880",202,2009,"AllPesticides",1,338,2
"2881",202,2014,"AllPesticides",1,338,2
"2882",202,2010,"AllPesticides",1,338,2
"2883",202,2016,"AllPesticides",1.80205947963946,338,2
"2884",202,2015,"AllPesticides",1.99992472713587,338,2
"2885",202,2024,"AllPesticides",1.03607847747017,338,2
"2886",202,2011,"AllPesticides",1,338,2
"2887",202,2021,"AllPesticides",1.99603425979721,338,2
"2888",203,2011,"Control",1,338,2
"2889",203,2021,"Control",1.03507692307692,338,2
"2890",203,2010,"Control",1.99984338292874,338,2
"2891",203,2023,"Control",1.17658742035011,338,2
"2892",203,2016,"Control",1,338,2
"2893",203,2017,"Control",1.49246798987416,338,2
"2894",203,2022,"Control",1.8011490554764,338,2
"2895",203,2014,"Control",1.55664674662543,338,2
"2896",203,2009,"Control",1,338,2
"2897",203,2024,"Control",Inf,338,2
"2898",203,2013,"Control",1,338,2
"2899",203,2015,"Control",1.771128092608,338,2
"2900",203,2012,"Control",1.25944029378245,338,2
"2901",203,2018,"Control",1,338,2
"2902",203,2007,"Control",1.97442088091354,338,2
"2903",204,2021,"SoilDrenchFungicide",1.14138595427295,338,2
"2904",204,2022,"SoilDrenchFungicide",1.85093797532533,338,2
"2905",204,2023,"SoilDrenchFungicide",1,338,2
"2906",204,2013,"SoilDrenchFungicide",1,338,2
"2907",204,2015,"SoilDrenchFungicide",1,338,2
"2908",204,2016,"SoilDrenchFungicide",1.94226327944573,338,2
"2909",204,2011,"SoilDrenchFungicide",1.74460787546996,338,2
"2910",204,2009,"SoilDrenchFungicide",1.94523788662052,338,2
"2911",204,2024,"SoilDrenchFungicide",1.6912954333644,338,2
"2912",204,2018,"SoilDrenchFungicide",1.07818701824923,338,2
"2913",204,2012,"SoilDrenchFungicide",1.14962330339955,338,2
"2914",204,2017,"SoilDrenchFungicide",1,338,2
"2915",204,2010,"SoilDrenchFungicide",1.37359310739175,338,2
"2916",204,2014,"SoilDrenchFungicide",1.09107101287508,338,2
"2917",204,2007,"SoilDrenchFungicide",1.96675924105978,338,2
"2918",205,2023,"Insecticide",1,338,2
"2919",205,2015,"Insecticide",1.77299087289996,338,2
"2920",205,2011,"Insecticide",1.19930446785486,338,2
"2921",205,2024,"Insecticide",1.69845633752365,338,2
"2922",205,2022,"Insecticide",1.98165265423192,338,2
"2923",205,2021,"Insecticide",1.83325635103926,338,2
"2924",205,2013,"Insecticide",1.87248333102103,338,2
"2925",205,2007,"Insecticide",1.44434158759546,338,2
"2926",205,2016,"Insecticide",1.08871365204534,338,2
"2927",205,2010,"Insecticide",1.80896867929441,338,2
"2928",205,2014,"Insecticide",1,338,2
"2929",205,2017,"Insecticide",1.58357245350055,338,2
"2930",205,2018,"Insecticide",1.91576216727096,338,2
"2931",205,2009,"Insecticide",1,338,2
"2932",205,2012,"Insecticide",1.16236821958015,338,2
